WK;Name;#Erst;#Zweit
95;DIE LINKE;12153;14869
95;PIRATEN;4564;4189
95;NPD;-;1233
95;REP;-;131
95;Bündnis 21/RRP;-;63
95;Volksabstimmung;-;315
95;ÖDP;-;280
95;MLPD;-;97
95;BüSo;-;39
95;PSG;-;51
95;AfD;4398;6076
95;BIG;-;190
95;pro Deutschland;-;336
95;DIE RECHTE;-;34
95;FREIE WÄHLER;-;226
95;Nichtwähler;-;190
95;PARTEI DER VERNUNFT;-;93
95;Die PARTEI;-;741
96;Wahlberechtigte;230975;230975
96;Wähler;163815;163815
96;Ungültige;2482;1855
96;Gültige;161333;161960
96;CDU;65873;63755
96;SPD;66637;56554
96;FDP;5651;6798
96;GRÜNE;8209;12297
96;DIE LINKE;8706;9409
96;PIRATEN;4697;3350
96;NPD;-;1267
96;REP;-;211
96;Bündnis 21/RRP;-;76
96;Volksabstimmung;-;286
96;ÖDP;-;186
96;MLPD;-;36
96;BüSo;-;29
96;PSG;-;32
96;AfD;-;5832
96;BIG;-;67
96;pro Deutschland;-;332
96;DIE RECHTE;-;22
96;FREIE WÄHLER;1119;661
96;Nichtwähler;-;175
96;PARTEI DER VERNUNFT;-;109
96;Die PARTEI;-;476
96;K:Rein;441;-
97;Wahlberechtigte;206505;206505
97;Wähler;145637;145637
97;Ungültige;2113;1611
97;Gültige;143524;144026
97;CDU;66385;59134
97;SPD;58186;49536
97;FDP;2738;6640
97;GRÜNE;5923;10527
97;DIE LINKE;5943;7114
97;PIRATEN;3756;2893
97;NPD;-;936
97;REP;-;239
97;Bündnis 21/RRP;-;61
97;Volksabstimmung;-;254
97;ÖDP;-;151
97;MLPD;-;30
97;BüSo;-;16
97;PSG;-;31
97;AfD;-;5170
97;BIG;-;39
97;pro Deutschland;-;244
97;DIE RECHTE;-;28
97;FREIE WÄHLER;593;358
97;Nichtwähler;-;141
97;PARTEI DER VERNUNFT;-;89
97;Die PARTEI;-;395
98;Wahlberechtigte;172330;172330
98;Wähler;125708;125708
98;Ungültige;1797;1514
98;Gültige;123911;124194
98;CDU;49783;48776
98;SPD;50934;43583
98;FDP;2873;5698
98;GRÜNE;7070;9123
98;DIE LINKE;5186;6369
98;PIRATEN;2814;2498
98;NPD;-;1020
98;REP;-;139
98;Bündnis 21/RRP;-;56
98;Volksabstimmung;-;238
98;ÖDP;-;133
98;MLPD;-;27
98;BüSo;-;18
98;PSG;-;36
98;AfD;3154;4758
98;BIG;-;60
98;pro Deutschland;-;266
98;DIE RECHTE;-;29
98;FREIE WÄHLER;868;788
98;Nichtwähler;-;105
98;PARTEI DER VERNUNFT;-;95
98;Die PARTEI;-;379
98;K:Teschke;664;-
98;K:Gutsch;565;-
99;Wahlberechtigte;213488;213488
99;Wähler;155994;155994
99;Ungültige;2260;1996
99;Gültige;153734;153998
99;CDU;76882;70520
99;SPD;48159;45707
99;FDP;2956;7423
99;GRÜNE;8757;10266
99;DIE LINKE;6328;7894
99;PIRATEN;2854;2853
99;NPD;1312;1188
99;REP;-;88
99;Bündnis 21/RRP;-;63
99;Volksabstimmung;-;221
99;ÖDP;693;400
99;MLPD;-;22
99;BüSo;-;22
99;PSG;-;29
99;AfD;4004;5545
99;BIG;-;91
99;pro Deutschland;-;198
99;DIE RECHTE;-;19
99;FREIE WÄHLER;1086;807
99;Nichtwähler;-;113
99;PARTEI DER VERNUNFT;-;91
99;Die PARTEI;-;438
99;K:Köhler;703;-
100;Wahlberechtigte;247138;247138
100;Wähler;176149;176149
100;Ungültige;2103;2001
100;Gültige;174046;174148
100;CDU;102867;89394
100;SPD;40429;40630
100;FDP;3296;8774
100;GRÜNE;11254;12445
100;DIE LINKE;6969;9065
100;PIRATEN;3800;3682
100;NPD;1442;1383
100;REP;-;132
100;Bündnis 21/RRP;-;76
100;Volksabstimmung;-;257
100;ÖDP;-;293
100;MLPD;-;17
100;BüSo;-;31
100;PSG;-;31
100;AfD;3521;6296
100;BIG;-;119
100;pro Deutschland;-;248
100;DIE RECHTE;-;24
100;FREIE WÄHLER;-;500
100;Nichtwähler;-;187
100;PARTEI DER VERNUNFT;-;126
100;Die PARTEI;-;438
100;K:Tegethof;468;-
101;Wahlberechtigte;212903;212903
101;Wähler;147183;147183
101;Ungültige;2595;1737
101;Gültige;144588;145446
101;CDU;49329;51328
101;SPD;68044;53380
101;FDP;4978;6604
101;GRÜNE;6521;9806
101;DIE LINKE;8181;9820
101;PIRATEN;3931;3262
101;NPD;2822;1611
101;REP;-;310
101;Bündnis 21/RRP;514;189
101;Volksabstimmung;-;305
101;ÖDP;-;159
101;MLPD;268;96
101;BüSo;-;20
101;PSG;-;33
101;AfD;-;6374
101;BIG;-;142
101;pro Deutschland;-;744
101;DIE RECHTE;-;29
101;FREIE WÄHLER;-;373
101;Nichtwähler;-;182
101;PARTEI DER VERNUNFT;-;113
101;Die PARTEI;-;566
102;Wahlberechtigte;181174;181174
102;Wähler;134749;134749
102;Ungültige;1897;1600
102;Gültige;132852;133149
102;CDU;47530;44028
102;SPD;56197;50946
102;FDP;2666;5977
102;GRÜNE;10964;12071
102;DIE LINKE;6743;8498
102;PIRATEN;3003;2951
102;NPD;1523;1241
102;REP;-;152
102;Bündnis 21/RRP;-;64
102;Volksabstimmung;-;222
102;ÖDP;-;187
102;MLPD;233;156
102;BüSo;-;19
102;PSG;-;37
102;AfD;3993;5178
102;BIG;-;143
102;pro Deutschland;-;323
102;DIE RECHTE;-;44
102;FREIE WÄHLER;-;197
102;Nichtwähler;-;153
102;PARTEI DER VERNUNFT;-;75
102;Die PARTEI;-;487
103;Wahlberechtigte;210904;210904
103;Wähler;154030;154030
103;Ungültige;2865;1848
103;Gültige;151165;152182
103;CDU;53861;46448
103;SPD;66851;58766
103;FDP;2069;5862
103;GRÜNE;10323;14667
103;DIE LINKE;10331;12022
103;PIRATEN;4608;3903
103;NPD;2832;1916
103;REP;-;170
103;Bündnis 21/RRP;-;69
103;Volksabstimmung;-;245
103;ÖDP;-;237
103;MLPD;290;145
103;BüSo;-;36
103;PSG;-;36
103;AfD;-;5820
103;BIG;-;196
103;pro Deutschland;-;374
103;DIE RECHTE;-;48
103;FREIE WÄHLER;-;286
103;Nichtwähler;-;187
103;PARTEI DER VERNUNFT;-;71
103;Die PARTEI;-;678
104;Wahlberechtigte;184009;184009
104;Wähler;126927;126927
104;Ungültige;2397;1794
104;Gültige;124530;125133
104;CDU;37807;35149
104;SPD;60610;54876
104;FDP;1894;3528
104;GRÜNE;7194;8275
104;DIE LINKE;9500;10162
104;PIRATEN;3779;3078
104;NPD;3348;2225
104;REP;-;439
104;Bündnis 21/RRP;-;89
104;Volksabstimmung;-;267
104;ÖDP;-;156
104;MLPD;398;198
104;BüSo;-;24
104;PSG;-;40
104;AfD;-;4949
104;BIG;-;224
104;pro Deutschland;-;463
104;DIE RECHTE;-;54
104;FREIE WÄHLER;-;217
104;Nichtwähler;-;152
104;PARTEI DER VERNUNFT;-;88
104;Die PARTEI;-;480
105;Wahlberechtigte;213946;213946
105;Wähler;149031;149031
105;Ungültige;1562;1546
105;Gültige;147469;147485
105;CDU;45310;42712
105;SPD;67019;56180
105;FDP;2882;6107
105;GRÜNE;11042;15827
105;DIE LINKE;8835;11653
105;PIRATEN;3775;4078
105;NPD;2139;1894
105;REP;-;157
105;Bündnis 21/RRP;203;136
105;Volksabstimmung;-;304
105;ÖDP;-;172
105;MLPD;254;154
105;BüSo;-;27
105;PSG;-;32
105;AfD;5188;6060
105;BIG;-;158
105;pro Deutschland;-;243
105;DIE RECHTE;-;125
105;FREIE WÄHLER;634;437
105;Nichtwähler;-;161
105;PARTEI DER VERNUNFT;-;137
105;Die PARTEI;-;731
105;K:Meyer;188;-
106;Wahlberechtigte;206701;206701
106;Wähler;137503;137503
106;Ungültige;1850;1501
106;Gültige;135653;136002
106;CDU;43688;39604
106;SPD;63388;55683
106;FDP;2014;5139
106;GRÜNE;9228;11328
106;DIE LINKE;9340;10568
106;PIRATEN;4036;3322
106;NPD;2741;1894
106;REP;-;160
106;Bündnis 21/RRP;-;81
106;Volksabstimmung;-;297
106;ÖDP;-;125
106;MLPD;-;71
106;BüSo;-;21
106;PSG;-;33
106;AfD;-;5571
106;BIG;-;241
106;pro Deutschland;-;311
106;DIE RECHTE;-;50
106;FREIE WÄHLER;1218;609
106;Nichtwähler;-;129
106;PARTEI DER VERNUNFT;-;122
106;Die PARTEI;-;643
107;Wahlberechtigte;200068;200068
107;Wähler;148119;148119
107;Ungültige;1843;1504
107;Gültige;146276;146615
107;CDU;52433;46794
107;SPD;68287;60019
107;FDP;2514;5850
107;GRÜNE;8242;11567
107;DIE LINKE;7749;9127
107;PIRATEN;3535;3189
107;NPD;2174;1505
107;REP;-;139
107;Bündnis 21/RRP;-;83
107;Volksabstimmung;-;309
107;ÖDP;-;125
107;MLPD;-;55
107;BüSo;-;40
107;PSG;-;31
107;AfD;-;5525
107;BIG;-;172
107;pro Deutschland;-;362
107;DIE RECHTE;-;29
107;FREIE WÄHLER;1342;882
107;Nichtwähler;-;141
107;PARTEI DER VERNUNFT;-;114
107;Die PARTEI;-;557
108;Wahlberechtigte;238091;238091
108;Wähler;167338;167338
108;Ungültige;2426;1946
108;Gültige;164912;165392
108;CDU;64871;60984
108;SPD;71174;63646
108;FDP;3439;6153
108;GRÜNE;8250;9990
108;DIE LINKE;9277;10399
108;PIRATEN;3930;3465
108;NPD;2913;2064
108;REP;-;281
108;Bündnis 21/RRP;-;76
108;Volksabstimmung;-;298
108;ÖDP;-;123
108;MLPD;-;66
108;BüSo;-;21
108;PSG;-;33
108;AfD;-;5523
108;BIG;-;236
108;pro Deutschland;-;457
108;DIE RECHTE;-;92
108;FREIE WÄHLER;1058;683
108;Nichtwähler;-;129
108;PARTEI DER VERNUNFT;-;118
108;Die PARTEI;-;555
109;Wahlberechtigte;232311;232311
109;Wähler;167911;167911
109;Ungültige;2435;1765
109;Gültige;165476;166146
109;CDU;82394;74380
109;SPD;55127;50439
109;FDP;3870;8218
109;GRÜNE;9868;11565
109;DIE LINKE;8267;8721
109;PIRATEN;3996;3410
109;NPD;1954;1321
109;REP;-;180
109;Bündnis 21/RRP;-;86
109;Volksabstimmung;-;333
109;ÖDP;-;204
109;MLPD;-;25
109;BüSo;-;32
109;PSG;-;52
109;AfD;-;5711
109;BIG;-;91
109;pro Deutschland;-;330
109;DIE RECHTE;-;59
109;FREIE WÄHLER;-;229
109;Nichtwähler;-;192
109;PARTEI DER VERNUNFT;-;101
109;Die PARTEI;-;467
110;Wahlberechtigte;205948;205948
110;Wähler;151727;151727
110;Ungültige;2123;1681
110;Gültige;149604;150046
110;CDU;83952;74530
110;SPD;44682;42054
110;FDP;2878;7625
110;GRÜNE;6308;7161
110;DIE LINKE;6159;7055
110;PIRATEN;3280;2940
110;NPD;1708;1269
110;REP;-;160
110;Bündnis 21/RRP;-;85
110;Volksabstimmung;-;319
110;ÖDP;-;173
110;MLPD;-;22
110;BüSo;-;20
110;PSG;-;39
110;AfD;-;5140
110;BIG;-;43
110;pro Deutschland;-;278
110;DIE RECHTE;-;22
110;FREIE WÄHLER;637;533
110;Nichtwähler;-;131
110;PARTEI DER VERNUNFT;-;88
110;Die PARTEI;-;359
111;Wahlberechtigte;215751;215751
111;Wähler;156569;156569
111;Ungültige;1812;1673
111;Gültige;154757;154896
111;CDU;70833;64307
111;SPD;56510;49563
111;FDP;3383;7327
111;GRÜNE;7808;9937
111;DIE LINKE;6891;8920
111;PIRATEN;2732;2722
111;NPD;1856;1759
111;REP;-;269
111;Bündnis 21/RRP;-;55
111;Volksabstimmung;-;312
111;ÖDP;-;286
111;MLPD;-;41
111;BüSo;-;22
111;PSG;-;35
111;AfD;4744;7653
111;BIG;-;406
111;pro Deutschland;-;312
111;DIE RECHTE;-;30
111;FREIE WÄHLER;-;243
111;Nichtwähler;-;146
111;PARTEI DER VERNUNFT;-;101
111;Die PARTEI;-;450
112;Wahlberechtigte;210836;210836
112;Wähler;150469;150469
112;Ungültige;1632;1554
112;Gültige;148837;148915
112;CDU;76911;71437
112;SPD;48711;42002
112;FDP;3586;7694
112;GRÜNE;5132;7726
112;DIE LINKE;5635;7113
112;PIRATEN;2694;2708
112;NPD;1692;1574
112;REP;-;188
112;Bündnis 21/RRP;-;84
112;Volksabstimmung;-;312
112;ÖDP;-;193
112;MLPD;-;22
112;BüSo;-;27
112;PSG;-;44
112;AfD;3931;6151
112;BIG;-;117
112;pro Deutschland;-;275
112;DIE RECHTE;-;20
112;FREIE WÄHLER;545;505
112;Nichtwähler;-;134
112;PARTEI DER VERNUNFT;-;101
112;Die PARTEI;-;488
113;Wahlberechtigte;206189;206189
113;Wähler;145197;145197
113;Ungültige;1695;1637
113;Gültige;143502;143560
113;CDU;59768;59536
113;SPD;59821;46318
113;FDP;2792;6431
113;GRÜNE;4498;7971
113;DIE LINKE;6926;8463
113;PIRATEN;3114;3284
113;NPD;1874;1620
113;REP;-;284
113;Bündnis 21/RRP;-;119
113;Volksabstimmung;-;363
113;ÖDP;-;145
113;MLPD;-;47
113;BüSo;-;18
113;PSG;-;31
113;AfD;4709;7122
113;BIG;-;147
113;pro Deutschland;-;317
113;DIE RECHTE;-;27
113;FREIE WÄHLER;-;389
113;Nichtwähler;-;194
113;PARTEI DER VERNUNFT;-;109
113;Die PARTEI;-;625
114;Wahlberechtigte;189728;189728
114;Wähler;138632;138632
114;Ungültige;4931;4216
114;Gültige;133701;134416
114;CDU;55444;49063
114;SPD;55217;48420
114;FDP;3579;6452
114;GRÜNE;8486;10872
114;DIE LINKE;7253;7356
114;PIRATEN;3177;2242
114;NPD;-;1159
114;REP;-;237
114;BüSo;-;47
114;MLPD;-;33
114;AfD;-;6774
114;pro Deutschland;-;152
114;FREIE WÄHLER;-;1013
114;Die PARTEI;-;525
114;PSG;-;71
114;K:Bracht;545;-
115;Wahlberechtigte;224555;224555
115;Wähler;160695;160695
115;Ungültige;5232;4216
115;Gültige;155463;156479
115;CDU;54674;48361
115;SPD;62178;53232
115;FDP;3192;6259
115;GRÜNE;16559;19884
115;DIE LINKE;13066;13680
115;PIRATEN;4624;3575
115;NPD;-;1218
115;REP;-;198
115;BüSo;-;51
115;MLPD;325;165
115;AfD;-;7977
115;pro Deutschland;-;155
115;FREIE WÄHLER;-;839
115;Die PARTEI;-;796
115;PSG;-;89
115;K:Stolte;845;-
116;Wahlberechtigte;180203;180203
116;Wähler;131446;131446
116;Ungültige;4632;4193
116;Gültige;126814;127253
116;CDU;51386;45872
116;SPD;54630;46913
116;FDP;2513;5014
116;GRÜNE;6333;8868
116;DIE LINKE;7277;7584
116;PIRATEN;2283;1954
116;NPD;2392;2013
116;REP;-;170
116;BüSo;-;55
116;MLPD;-;41
116;AfD;-;7096
116;pro Deutschland;-;136
116;FREIE WÄHLER;-;961
116;Die PARTEI;-;521
116;PSG;-;55
117;Wahlberechtigte;191354;191354
117;Wähler;141665;141665
117;Ungültige;4836;4684
117;Gültige;136829;136981
117;CDU;54162;48747
117;SPD;57944;50052
117;FDP;3005;6362
117;GRÜNE;7884;10498
117;DIE LINKE;6890;7442
117;PIRATEN;2771;2306
117;NPD;2019;1532
117;REP;-;229
117;BüSo;-;46
117;MLPD;-;32
117;AfD;-;7394
117;pro Deutschland;-;162
117;FREIE WÄHLER;2154;1592
117;Die PARTEI;-;529
117;PSG;-;58
118;Wahlberechtigte;184686;184686
118;Wähler;130945;130945
118;Ungültige;2943;3036
118;Gültige;128002;127909
118;CDU;50683;46993
118;SPD;55982;42749
118;FDP;2229;5111
118;GRÜNE;7595;13443
118;DIE LINKE;6746;8720
118;PIRATEN;2581;2206
118;NPD;1459;1034
118;REP;-;313
118;BüSo;-;47
118;MLPD;-;26
118;AfD;-;5858
118;pro Deutschland;-;109
118;FREIE WÄHLER;-;593
118;Die PARTEI;727;645
118;PSG;-;62
119;Wahlberechtigte;210867;210867
119;Wähler;146943;146943
119;Ungültige;4108;3840
119;Gültige;142835;143103
119;CDU;68666;59760
119;SPD;49213;43406
119;FDP;3033;6323
119;GRÜNE;8647;10600
119;DIE LINKE;6603;7433
119;PIRATEN;3265;2533
119;NPD;2867;2253
119;REP;-;288
119;BüSo;-;63
119;MLPD;-;37
119;AfD;-;8315
119;pro Deutschland;-;213
119;FREIE WÄHLER;-;1250
119;Die PARTEI;-;566
119;PSG;-;63
119;K:Rentzos;541;-
120;Wahlberechtigte;215246;215246
120;Wähler;156652;156652
120;Ungültige;4350;3929
120;Gültige;152302;152723
120;CDU;67587;59062
120;SPD;54028;45299
120;FDP;4543;7553
120;GRÜNE;11186;14759
120;DIE LINKE;7802;9928
120;PIRATEN;3949;3268
120;NPD;2483;1977
120;REP;-;273
120;BüSo;-;93
120;MLPD;-;59
120;AfD;-;7444
120;pro Deutschland;-;183
120;FREIE WÄHLER;-;1982
120;Die PARTEI;-;759
120;PSG;-;84
120;K:Klis;724;-
121;Wahlberechtigte;209960;209960
121;Wähler;154025;154025
121;Ungültige;4429;3795
121;Gültige;149596;150230
121;CDU;87263;76778
121;SPD;37352;33218
121;FDP;3605;7313
121;GRÜNE;8125;10058
121;DIE LINKE;6869;6900
121;PIRATEN;3390;2715
121;NPD;2992;2190
121;REP;-;414
121;BüSo;-;64
121;MLPD;-;25
121;AfD;-;8711
121;pro Deutschland;-;162
121;FREIE WÄHLER;-;1033
121;Die PARTEI;-;578
121;PSG;-;71
122;Wahlberechtigte;180491;180491
122;Wähler;131010;131010
122;Ungültige;4237;3996
122;Gültige;126773;127014
122;CDU;61911;52305
122;SPD;41061;35313
122;FDP;2963;6516
122;GRÜNE;6815;9720
122;DIE LINKE;6739;6934
122;PIRATEN;3746;2666
122;NPD;3538;2662
122;REP;-;487
122;BüSo;-;72
122;MLPD;-;25
122;AfD;-;8098
122;pro Deutschland;-;187
122;FREIE WÄHLER;-;1325
122;Die PARTEI;-;630
122;PSG;-;74
123;Wahlberechtigte;182026;182026
123;Wähler;139886;139886
123;Ungültige;2911;3003
123;Gültige;136975;136883
123;CDU;66785;58822
123;SPD;38435;33846
123;FDP;4866;10334
123;GRÜNE;10064;12690
123;DIE LINKE;5482;6358
123;PIRATEN;2194;2266
123;NPD;934;1024
123;REP;467;469
123;BüSo;-;51
123;MLPD;-;18
123;AfD;7748;9447
123;pro Deutschland;-;134
123;FREIE WÄHLER;-;876
123;Die PARTEI;-;510
123;PSG;-;38
124;Wahlberechtigte;175085;175085
124;Wähler;131480;131480
124;Ungültige;3710;3331
124;Gültige;127770;128149
124;CDU;60118;52419
124;SPD;40805;34937
124;FDP;3527;7586
124;GRÜNE;9497;11991
124;DIE LINKE;6174;6615
124;PIRATEN;2863;2535
124;NPD;2364;1860
124;REP;-;194
124;BüSo;-;110
124;MLPD;-;23
124;AfD;-;7608
124;pro Deutschland;-;170
124;FREIE WÄHLER;2422;1440
124;Die PARTEI;-;604
124;PSG;-;57
125;Wahlberechtigte;220668;220668
125;Wähler;165788;165788
125;Ungültige;3756;3864
125;Gültige;162032;161924
125;CDU;84489;73599
125;SPD;47152;40718
125;FDP;3726;10139
125;GRÜNE;9119;13955
125;DIE LINKE;6300;7290
125;PIRATEN;2869;2884
125;NPD;1464;1476
125;REP;-;302
125;BüSo;-;57
125;MLPD;-;42
125;AfD;6913;9469
125;pro Deutschland;-;189
125;FREIE WÄHLER;-;1126
125;Die PARTEI;-;611
125;PSG;-;67
126;Wahlberechtigte;189698;189698
126;Wähler;132335;132335
126;Ungültige;2705;2652
126;Gültige;129630;129683
126;CDU;56466;50187
126;SPD;45311;36041
126;FDP;3296;8801
126;GRÜNE;9784;15133
126;DIE LINKE;6097;7668
126;PIRATEN;2224;2531
126;NPD;941;865
126;REP;-;352
126;BüSo;335;151
126;MLPD;-;52
126;AfD;5176;6550
126;pro Deutschland;-;124
126;FREIE WÄHLER;-;665
126;Die PARTEI;-;525
126;PSG;-;38
127;Wahlberechtigte;177413;177413
127;Wähler;128280;128280
127;Ungültige;4179;3786
127;Gültige;124101;124494
127;CDU;54920;48828
127;SPD;45184;35650
127;FDP;3053;6611
127;GRÜNE;7217;11183
127;DIE LINKE;7069;7630
127;PIRATEN;2985;2549
127;NPD;2625;1899
127;REP;-;687
127;BüSo;-;73
127;MLPD;-;28
127;AfD;-;7356
127;pro Deutschland;-;212
127;FREIE WÄHLER;-;847
127;Die PARTEI;1048;876
127;PSG;-;65
128;Wahlberechtigte;196605;196605
128;Wähler;155145;155145
128;Ungültige;4078;3226
128;Gültige;151067;151919
128;CDU;79353;66598
128;SPD;40927;34156
128;FDP;6472;13100
128;GRÜNE;12453;15057
128;DIE LINKE;6355;6406
128;PIRATEN;3729;2773
128;NPD;1778;1003
128;REP;-;285
128;BüSo;-;53
128;MLPD;-;35
128;AfD;-;10470
128;pro Deutschland;-;159
128;FREIE WÄHLER;-;1212
128;Die PARTEI;-;549
128;PSG;-;63
129;Wahlberechtigte;195615;195615
129;Wähler;133575;133575
129;Ungültige;3056;2687
129;Gültige;130519;130888
129;CDU;52427;43883
129;SPD;43124;35106
129;FDP;4125;9209
129;GRÜNE;12875;17398
129;DIE LINKE;10280;11684
129;PIRATEN;3066;3117
129;NPD;1148;949
129;REP;772;450
129;BüSo;177;85
129;MLPD;-;56
129;AfD;-;6983
129;pro Deutschland;-;133
129;FREIE WÄHLER;1586;904
129;Die PARTEI;939;869
129;PSG;-;62
130;Wahlberechtigte;219357;219357
130;Wähler;159914;159914
130;Ungültige;2937;2901
130;Gültige;156977;157013
130;CDU;57004;53198
130;SPD;47854;41360
130;FDP;5434;10979
130;GRÜNE;21184;24165
130;DIE LINKE;9547;12778
130;PIRATEN;2858;3426
130;NPD;1015;930
130;REP;-;235
130;BüSo;101;87
130;MLPD;-;54
130;AfD;5155;7669
130;pro Deutschland;-;125
130;FREIE WÄHLER;988;932
130;Die PARTEI;1155;1006
130;PSG;-;69
130;K:Paris;4682;-
131;Wahlberechtigte;174002;174002
131;Wähler;127383;127383
131;Ungültige;4079;3694
131;Gültige;123304;123689
131;CDU;52087;45389
131;SPD;46942;37781
131;FDP;2489;5762
131;GRÜNE;9502;13129
131;DIE LINKE;7645;7693
131;PIRATEN;4639;2989
131;NPD;-;1430
131;REP;-;509
131;BüSo;-;52
131;MLPD;-;76
131;AfD;-;6939
131;pro Deutschland;-;200
131;FREIE WÄHLER;-;1036
131;Die PARTEI;-;643
131;PSG;-;61
132;Wahlberechtigte;221650;221650
132;Wähler;158240;158240
132;Ungültige;4637;3990
132;Gültige;153603;154250
132;CDU;69930;59905
132;SPD;47984;40203
132;FDP;4376;9836
132;GRÜNE;12548;16503
132;DIE LINKE;9479;10205
132;PIRATEN;3780;3627
132;NPD;2538;1663
132;REP;-;626
132;BüSo;-;49
132;MLPD;-;40
132;AfD;-;8994
132;pro Deutschland;-;224
132;FREIE WÄHLER;2968;1461
132;Die PARTEI;-;839
132;PSG;-;75
133;Wahlberechtigte;240017;240017
133;Wähler;180790;180790
133;Ungültige;4193;4090
133;Gültige;176597;176700
133;CDU;63397;61677
133;SPD;65820;50416
133;FDP;4306;8945
133;GRÜNE;20704;25149
133;DIE LINKE;9111;11866
133;PIRATEN;5033;5508
133;NPD;1437;1354
133;REP;-;303
133;BüSo;-;62
133;MLPD;-;96
133;AfD;6789;9169
133;pro Deutschland;-;154
133;FREIE WÄHLER;-;933
133;Die PARTEI;-;991
133;PSG;-;77
134;Wahlberechtigte;234360;234360
134;Wähler;177273;177273
134;Ungültige;6023;5441
134;Gültige;171250;171832
134;CDU;80323;70211
134;SPD;57586;48252
134;FDP;4581;8964
134;GRÜNE;11854;15560
134;DIE LINKE;8621;9459
134;PIRATEN;5279;4034
134;NPD;3006;2035
134;REP;-;764
134;BüSo;-;101
134;MLPD;-;76
134;AfD;-;9864
134;pro Deutschland;-;289
134;FREIE WÄHLER;-;1307
134;Die PARTEI;-;833
134;PSG;-;83
135;Wahlberechtigte;199685;199685
135;Wähler;148381;148381
135;Ungültige;3252;3822
135;Gültige;145129;144559
135;CDU;70131;61337
135;SPD;46099;39838
135;FDP;2795;7975
135;GRÜNE;8222;12520
135;DIE LINKE;5730;7025
135;PIRATEN;2779;2951
135;NPD;1635;1589
135;REP;-;617
135;BüSo;-;67
135;MLPD;-;32
135;AfD;6129;8134
135;pro Deutschland;-;182
135;FREIE WÄHLER;1609;1602
135;Die PARTEI;-;628
135;PSG;-;62
136;Wahlberechtigte;240333;240333
136;Wähler;173536;173536
136;Ungültige;3247;2380
136;Gültige;170289;171156
136;CDU;79785;78005
136;SPD;63453;48866
136;FDP;3906;8023
136;GRÜNE;6779;10661
136;DIE LINKE;7655;8965
136;PIRATEN;3418;3249
136;NPD;2179;1610
136;REP;-;262
136;ÖDP;-;322
136;MLPD;-;68
136;AfD;-;8759
136;pro Deutschland;-;355
136;FREIE WÄHLER;3114;1657
136;PARTEI DER VERNUNFT;-;354
137;Wahlberechtigte;195077;195077
137;Wähler;142594;142594
137;Ungültige;3103;1934
137;Gültige;139491;140660
137;CDU;77379;68680
137;SPD;39071;34660
137;FDP;3313;7897
137;GRÜNE;7813;9287
137;DIE LINKE;6221;6569
137;PIRATEN;4255;2920
137;NPD;-;1067
137;REP;-;212
137;ÖDP;1439;555
137;MLPD;-;34
137;AfD;-;7328
137;pro Deutschland;-;261
137;FREIE WÄHLER;-;929
137;PARTEI DER VERNUNFT;-;261
138;Wahlberechtigte;198113;198113
138;Wähler;142888;142888
138;Ungültige;3193;2025
138;Gültige;139695;140863
138;CDU;67046;63427
138;SPD;43094;38221
138;FDP;3772;7595
138;GRÜNE;11184;10853
138;DIE LINKE;6901;7358
138;PIRATEN;3953;3073
138;NPD;-;938
138;REP;-;176
138;ÖDP;-;324
138;MLPD;-;29
138;AfD;-;6625
138;pro Deutschland;-;282
138;FREIE WÄHLER;3745;1714
138;PARTEI DER VERNUNFT;-;248
139;Wahlberechtigte;175441;175441
139;Wähler;129262;129262
139;Ungültige;3111;2310
139;Gültige;126151;126952
139;CDU;67658;62703
139;SPD;35146;31202
139;FDP;3990;7948
139;GRÜNE;5083;7257
139;DIE LINKE;5647;6139
139;PIRATEN;2606;2352
139;NPD;1273;1057
139;REP;-;160
139;ÖDP;830;477
139;MLPD;-;36
139;AfD;-;5323
139;pro Deutschland;-;282
139;FREIE WÄHLER;3918;1698
139;PARTEI DER VERNUNFT;-;318
140;Wahlberechtigte;187473;187473
140;Wähler;132299;132299
140;Ungültige;3409;2495
140;Gültige;128890;129804
140;CDU;53324;53335
140;SPD;48521;40708
140;FDP;3767;7236
140;GRÜNE;5733;8221
140;DIE LINKE;6688;7485
140;PIRATEN;2996;2394
140;NPD;1772;1434
140;REP;-;210
140;ÖDP;-;253
140;MLPD;-;32
140;AfD;-;6180
140;pro Deutschland;-;288
140;FREIE WÄHLER;5194;1745
140;PARTEI DER VERNUNFT;-;283
140;K:Jansen;895;-
141;Wahlberechtigte;166313;166313
141;Wähler;119298;119298
141;Ungültige;2706;2031
141;Gültige;116592;117267
141;CDU;65252;61192
141;SPD;30613;26189
141;FDP;3807;7136
141;GRÜNE;5775;7165
141;DIE LINKE;3867;5134
141;PIRATEN;2068;2159
141;NPD;1063;904
141;REP;-;135
141;ÖDP;429;305
141;MLPD;-;33
141;AfD;-;4264
141;pro Deutschland;-;176
141;FREIE WÄHLER;2875;1925
141;PARTEI DER VERNUNFT;843;550
142;Wahlberechtigte;193803;193803
142;Wähler;141134;141134
142;Ungültige;3321;2610
142;Gültige;137813;138524
142;CDU;67281;60909
142;SPD;42879;36410
142;FDP;2656;6841
142;GRÜNE;9555;13157
142;DIE LINKE;7687;8688
142;PIRATEN;3863;3508
142;NPD;1287;1043
142;REP;-;136
142;ÖDP;-;290
142;MLPD;-;76
142;AfD;-;5736
142;pro Deutschland;-;173
